ds,y
2020-06-06,59.63932045887182
2020-06-07,53.56930137639821
2020-06-08,55.50422624728685
2020-06-09,52.6822218641809
2020-06-10,58.411306514782545
2020-06-11,61.35880873212619
2020-06-12,57.837503922087365
2020-06-13,59.6394738851996
2020-06-14,55.79103882925526
2020-06-15,54.841643335435656
2020-06-16,57.424746445183885
2020-06-17,55.3394455728036
2020-06-18,56.52107882099521
2020-06-19,56.680964031692376
2020-06-20,55.056759545357565
2020-06-21,53.781811221074754
2020-06-22,52.845590342472995
2020-06-23,53.14587912045466
2020-06-24,56.44184827259778
2020-06-25,57.00808830237679
2020-06-26,60.31721938903208
2020-06-27,55.106202343211365
2020-06-28,58.32081988948448
2020-06-29,52.35677328902985
2020-06-30,49.81837484203465
2020-07-01,51.5842849727646
2020-07-02,56.88436930900358
2020-07-03,55.899673763622445
2020-07-04,55.99942987549159
2020-07-05,73.76269125813653
2020-07-06,49.89569364580615
2020-07-07,48.7755506182871
2020-07-08,49.633715479411364
2020-07-09,53.96498276874426
2020-07-10,56.99958935599367
2020-07-11,53.941768576227936
2020-07-12,48.269205367967764
2020-07-13,49.33484921722115
2020-07-14,50.18993115765557
2020-07-15,49.84922842529159
2020-07-16,54.122722854485765
2020-07-17,54.364546246157396
2020-07-18,50.19340386969926
2020-07-19,50.446795310609005
2020-07-20,49.08571490683274
2020-07-21,50.56652321670117
2020-07-22,52.71148097736248
2020-07-23,50.05301840419222
2020-07-24,51.37205400467559
2020-07-25,52.515818985205385
2020-07-26,49.772361096315606
2020-07-27,48.01530823637107
2020-07-28,55.134780690400426
2020-07-29,50.782714086301766
2020-07-30,54.12503065102665
2020-07-31,54.210060192444985
2020-08-01,51.85201558550656
2020-08-02,47.18718638320817
2020-08-03,47.58585422282173
2020-08-04,44.976450738114245
2020-08-05,48.27047016241818
2020-08-06,49.9970446727026
2020-08-07,51.590679492393384
2020-08-08,54.31472771845048
2020-08-09,43.23097239783051
2020-08-10,46.600108498245206
2020-08-11,42.468526677850974
2020-08-12,46.98457269633027
2020-08-13,52.34275699920346
2020-08-14,50.76560967996625
2020-08-15,46.753349392624365
2020-08-16,44.771905263055636
2020-08-17,45.83764262456427
2020-08-18,43.49819674829678
2020-08-19,47.64069707067799
2020-08-20,49.54996985189162
2020-08-21,48.64269691342841
2020-08-22,52.5206989823329
2020-08-23,46.80968827649621
2020-08-24,39.783102452313166
2020-08-25,44.70261471892529
2020-08-26,45.271046556003995
2020-08-27,50.56681912975739
2020-08-28,47.78048746549373
2020-08-29,47.43968776088821
2020-08-30,46.00510164310996
2020-08-31,45.03530537129565
2020-09-01,41.416849551391124
2020-09-02,45.43087548858269
2020-09-03,47.435030598787215
2020-09-04,47.59973236404896
2020-09-05,50.759001674668056
2020-09-06,45.38226590362713
2020-09-07,40.37761209419052
2020-09-08,56.267322224774524
2020-09-09,49.97707308364544
2020-09-10,50.10161150555209
2020-09-11,45.53843237073323
2020-09-12,45.94956727149846
2020-09-13,46.81536111471614
2020-09-14,41.212699162344016
2020-09-15,44.067438923246826
2020-09-16,47.049890276617944
2020-09-17,45.9704515379573
2020-09-18,48.26562751809819
2020-09-19,40.26297962075962
2020-09-20,42.08030798017892
2020-09-21,41.99059846102991
2020-09-22,40.57216328634277
2020-09-23,48.673681967928744
2020-09-24,44.89264319880868
2020-09-25,47.45364165214454
2020-09-26,46.9765433543832
2020-09-27,47.00172375212569
2020-09-28,39.63469480524534
2020-09-29,45.42537025003229
2020-09-30,45.481299535491836
2020-10-01,45.8625697479463
2020-10-02,49.3513056652731
2020-10-03,47.22727049610281
2020-10-04,43.053560816774144
2020-10-05,42.801570702353025
2020-10-06,42.50468839740059
2020-10-07,45.884855621562956
2020-10-08,49.367533702266826
2020-10-09,51.837492417962665
2020-10-10,44.612525795759126
2020-10-11,48.79967736443896
2020-10-12,39.05797596169343
2020-10-13,43.29245194746818
2020-10-14,47.17562986124486
2020-10-15,48.96683896435906
2020-10-16,47.801985320355726
2020-10-17,47.07410887791519
2020-10-18,43.96999864741061
2020-10-19,42.225921586614604
2020-10-20,45.7577458723665
2020-10-21,47.195470392511155
2020-10-22,47.52130296865357
2020-10-23,51.368566651620014
2020-10-24,48.64653738193951
2020-10-25,47.14279313847198
2020-10-26,45.24433581927539
2020-10-27,43.00020683422926
2020-10-28,45.97982445501053
2020-10-29,51.03940655821698
2020-10-30,51.44660721596999
2020-10-31,48.66528448212844
2020-11-01,46.44536396650683
2020-11-02,47.25237513975611
2020-11-03,44.20517871857946
2020-11-04,48.942488498682046
2020-11-05,49.90634360951212
2020-11-06,50.57403074001743
2020-11-07,51.70559403958037
2020-11-08,48.679724913055644
2020-11-09,47.15927702474807
2020-11-10,48.85131489806514
2020-11-11,48.75894959847987
2020-11-12,52.5596795130285
2020-11-13,51.29007999371872
2020-11-14,51.07354353937043
2020-11-15,47.70149645109429
2020-11-16,46.6746249229235
2020-11-17,48.394291931233084
2020-11-18,48.05912244520351
2020-11-19,56.37392281635221
2020-11-20,50.90645336319628
2020-11-21,49.01895098287549
2020-11-22,51.31410304523893
2020-11-23,49.11377295022913
2020-11-24,49.515478317092565
2020-11-25,52.02868828399057
2020-11-26,53.25398333879903
2020-11-27,52.2259218618976
2020-11-28,52.71320861835709
2020-11-29,48.769869285967644
2020-11-30,50.61874629176899
2020-12-01,49.1226352879918
2020-12-02,50.28166720525706
2020-12-03,53.8072200550695
2020-12-04,56.02835322769263
2020-12-05,52.62644618624057
2020-12-06,49.68197196539124
2020-12-07,50.36771079437863
2020-12-08,51.12780463237729
2020-12-09,52.148868220351076
2020-12-10,54.746656614403705
2020-12-11,56.9136546153196
2020-12-12,52.11278591743445
2020-12-13,49.77420898733133
2020-12-14,49.71350349214359
2020-12-15,51.48802967383113
2020-12-16,55.06828218003396
2020-12-17,59.92947922124364
2020-12-18,59.46088785290788
2020-12-19,55.990729158739605
2020-12-20,53.85804926840943
2020-12-21,50.45722609236414
2020-12-22,53.194391073968355
2020-12-23,55.18989500102701
2020-12-24,58.94885111908674
2020-12-25,57.41930487496649
2020-12-26,58.680696258460586
2020-12-27,58.29580234062941
2020-12-28,68.5814992943083
2020-12-29,55.37371288056632
2020-12-30,58.488154421863754
2020-12-31,58.84305350363249
2021-01-01,60.865102261724644
2021-01-02,59.01105213514367
2021-01-03,56.769897651977544
2021-01-04,53.59722096376679
2021-01-05,55.96317388848821
2021-01-06,59.44701355696523
2021-01-07,63.88986211198762
2021-01-08,63.676113109848544
2021-01-09,64.6311043390186
2021-01-10,56.3765850986861
2021-01-11,58.22212463532834
2021-01-12,57.612234562758715
2021-01-13,64.15882099647709
2021-01-14,60.69562553675327
2021-01-15,61.39887300334578
2021-01-16,60.442447501805724
2021-01-17,54.97538166283379
2021-01-18,56.7329184666559
2021-01-19,57.02893684641213
2021-01-20,61.376016568893576
2021-01-21,64.28576762072207
2021-01-22,68.11437084388399
2021-01-23,64.81913295616096
2021-01-24,59.33942136338231
2021-01-25,57.250322946881006
2021-01-26,60.786099821113275
2021-01-27,59.68182700336278
2021-01-28,68.50391468814132
2021-01-29,67.95100237914595
2021-01-30,63.201055414743045
2021-01-31,58.278789162986584
2021-02-01,62.95711708544086
2021-02-02,60.765477577473675
2021-02-03,65.97998575562302
2021-02-04,62.8236566927265
2021-02-05,65.55403642517597
2021-02-06,65.29940548639675
2021-02-07,62.937078671328244
2021-02-08,60.4755528049047
2021-02-09,63.35452842619264
2021-02-10,62.47105475158463
2021-02-11,66.81708165978432
2021-02-12,68.06981118829873
2021-02-13,67.38105655770683
2021-02-14,65.31616180934165
2021-02-15,60.16249830259654
2021-02-16,60.0627175940837
2021-02-17,68.1695238734368
2021-02-18,68.75984334832872
2021-02-19,67.310868748218
2021-02-20,70.41810343723698
2021-02-21,65.07265656194078
2021-02-22,65.70326719914993
2021-02-23,64.18315339716288
2021-02-24,70.63688643983762
2021-02-25,72.4909416653146
2021-02-26,69.1785617032454
2021-02-27,70.11097717560627
2021-02-28,66.96727159709293
2021-03-01,66.90011896127729
2021-03-02,62.919222178731616
2021-03-03,68.67101997143928
2021-03-04,71.86301852053683
2021-03-05,66.90711822829469
2021-03-06,66.53144288854357
2021-03-07,62.31002255515343
2021-03-08,64.31768247641875
2021-03-09,66.95930294135418
2021-03-10,70.96013093998394
2021-03-11,70.53205629647287
2021-03-12,74.30057540710703
2021-03-13,66.73741217519438
2021-03-14,63.56214906688856
2021-03-15,65.30646913158037
2021-03-16,66.8339342891975
2021-03-17,68.4120098803602
2021-03-18,66.75124946583946
2021-03-19,71.34754820924411
2021-03-20,67.3511956313995
2021-03-21,68.75075858302355
2021-03-22,66.57315092316915
2021-03-23,64.588240403881
2021-03-24,67.8315911162001
2021-03-25,69.12928949780553
2021-03-26,71.74160461093868
2021-03-27,72.19112581982696
2021-03-28,65.74014642105791
2021-03-29,67.12766350604588
2021-03-30,65.66649042824776
2021-03-31,67.51193935527428
2021-04-01,71.25134112485685
2021-04-02,69.9934656782541
2021-04-03,69.34981541353197
2021-04-04,65.47139015331999
2021-04-05,70.18383813794124
2021-04-06,66.91162167408103
2021-04-07,67.7916020950218
2021-04-08,71.96602276154661
2021-04-09,71.89126827709836
2021-04-10,70.04648792060978
2021-04-11,69.10616368237257
2021-04-12,67.75949720334901
2021-04-13,65.74964017382977
2021-04-14,67.98846902503426
2021-04-15,70.91657301939141
2021-04-16,67.42031923731494
2021-04-17,67.3459745785971
2021-04-18,70.47927548740932
2021-04-19,69.38196165676158
2021-04-20,66.14004927360484
2021-04-21,70.1007253600156
2021-04-22,71.87680821944544
2021-04-23,77.94978466383579
2021-04-24,72.36370826215287
2021-04-25,67.21834986027993
2021-04-26,63.89018168319584
2021-04-27,63.11517093532766
2021-04-28,69.02532017908351
2021-04-29,69.39336618313044
2021-04-30,68.5803983570855
2021-05-01,68.44556863596085
2021-05-02,64.90667405591776
2021-05-03,68.75272123109794
2021-05-04,67.65027564002534
2021-05-05,68.14330951155303
2021-05-06,73.38892471242322
2021-05-07,71.0849008662999
2021-05-08,67.5038822779055
2021-05-09,69.58642557501281
2021-05-10,65.90953490161098
2021-05-11,63.248853657613374
2021-05-12,67.19820877173822
2021-05-13,68.0809262159546
2021-05-14,67.55140438310278
2021-05-15,70.44958185328097
2021-05-16,69.71395120034728
2021-05-17,61.373917216888024
2021-05-18,65.77325629484675
2021-05-19,65.58644895652645
2021-05-20,68.15188232200993
2021-05-21,68.41155946015857
2021-05-22,66.13421681035871
2021-05-23,65.2430201844953
2021-05-24,61.74616203026575
2021-05-25,64.41165983640481
2021-05-26,65.99737630402633
2021-05-27,67.8453210327145
2021-05-28,66.96554903656404
2021-05-29,65.88051294162261
2021-05-30,65.8164317159182
2021-05-31,63.557674548861854
2021-06-01,61.05181319745652
2021-06-02,65.42139168194518
2021-06-03,68.93986377088633
2021-06-04,64.54504010938734
2021-06-05,67.21355944561749
2021-06-06,62.06310466445126
2021-06-07,62.76997318879707
2021-06-08,60.543890006075564
2021-06-09,60.66731545071054
2021-06-10,63.227546878935414
2021-06-11,67.0170767565756
2021-06-12,65.67518104304101
2021-06-13,60.60078594179693
2021-06-14,61.919529373744204
2021-06-15,57.75377218005003
2021-06-16,63.14449532998548
2021-06-17,63.0536838526885
2021-06-18,64.60416822324727
2021-06-19,64.23165771438342
2021-06-20,59.664250950015244
2021-06-21,58.8437710322505
2021-06-22,62.0551613004099
2021-06-23,61.084208230152406
2021-06-24,66.10436044606008
2021-06-25,62.601960098447194
2021-06-26,64.14662707135541
2021-06-27,63.215350816297864
2021-06-28,53.61406003685786
2021-06-29,57.39093737170027
2021-06-30,62.33232865663248
2021-07-01,62.965473644204955
2021-07-02,64.5410055144012
2021-07-03,60.81549644164979
2021-07-04,59.44130602754783
2021-07-05,57.181729019012465
2021-07-06,60.256204883580864
2021-07-07,60.623474188430286
2021-07-08,62.98410970033749
2021-07-09,61.91354802977474
2021-07-10,59.98844680000907
2021-07-11,57.34516227762284
2021-07-12,57.22645469095551
2021-07-13,56.02580769301965
2021-07-14,59.644340559394806
2021-07-15,65.41323934238885
2021-07-16,84.43681133859954
2021-07-17,59.272949225736944
2021-07-18,59.57846987498319
2021-07-19,54.59193732467655
2021-07-20,51.76718607288193
2021-07-21,56.029742555919775
2021-07-22,56.507787478645014
2021-07-23,59.98461946116524
2021-07-24,58.96140832369207
2021-07-25,59.53532064063342
2021-07-26,81.07551142282662
2021-07-27,54.42630109528261
2021-07-28,58.73362331886185
2021-07-29,54.864156894303555
2021-07-30,60.204417776023966
2021-07-31,59.520654534039544
2021-08-01,52.28875815662984
2021-08-02,55.78210043970986
2021-08-03,54.62419788596532
2021-08-04,55.337019786791984
2021-08-05,59.65516555551489
2021-08-06,63.38844677311103
2021-08-07,57.467531204545146
2021-08-08,54.87854932299878
2021-08-09,51.7236484647408
2021-08-10,51.40718866770786
2021-08-11,57.00012450072287
2021-08-12,55.86176322349546
2021-08-13,58.187277568848884
2021-08-14,55.358602229052245
2021-08-15,54.56349616527039
2021-08-16,52.54670437295668
2021-08-17,54.43281630435213
2021-08-18,53.58439166142559
2021-08-19,56.313524468331295
2021-08-20,55.38058802966083
2021-08-21,54.73417856929505
2021-08-22,53.684109355066745
2021-08-23,52.73269494595814
2021-08-24,49.868346266414505
2021-08-25,55.71441237700177
2021-08-26,58.95138965055491
2021-08-27,57.568111555753774
2021-08-28,58.79598804828252
2021-08-29,50.818279810909736
2021-08-30,48.18268515933342
2021-08-31,47.6256437742882
2021-09-01,56.45502543588497
2021-09-02,57.0541037203769
2021-09-03,56.15304116842964
2021-09-04,55.143195562643356
2021-09-05,49.673812664803954
2021-09-06,55.14067392174603
2021-09-07,51.03711165595235
2021-09-08,53.295882367278956
2021-09-09,56.82978838482169
2021-09-10,56.877988737064605
2021-09-11,54.70180783200661
2021-09-12,50.03378407163497
2021-09-13,50.90134301142209
2021-09-14,54.2713763756729
2021-09-15,55.51613460666851
2021-09-16,58.33248987044221
2021-09-17,54.68117041739252
2021-09-18,52.08233607051208
2021-09-19,51.19063802599317
2021-09-20,49.91740056823214
2021-09-21,52.563407089899556
2021-09-22,49.32829483824693
2021-09-23,58.1134544463907
2021-09-24,55.31619944671333
2021-09-25,53.156835966450856
2021-09-26,49.387551014585384
2021-09-27,46.48633131106912
2021-09-28,52.032049564669414
2021-09-29,52.89117312750316
2021-09-30,52.52640606137449
2021-10-01,53.114718795056405
2021-10-02,53.43239679897358
2021-10-03,54.86389172082912
2021-10-04,49.41167934917166
2021-10-05,47.53496991527811
2021-10-06,52.42932391035617
2021-10-07,54.75786823896928
2021-10-08,50.52878835648301
2021-10-09,54.23373653344364
2021-10-10,51.32298529829032
2021-10-11,51.60289082556044
2021-10-12,54.53935303977043
2021-10-13,55.494646644038724
2021-10-14,55.10671251457001
2021-10-15,54.07109270054701
2021-10-16,59.87097144730371
2021-10-17,52.30548781195326
2021-10-18,50.660726581361374
2021-10-19,51.23569021542447
2021-10-20,54.10020564726433
2021-10-21,55.83821304413722
2021-10-22,55.639087434555776
2021-10-23,54.15251649907985
2021-10-24,52.663129365049
2021-10-25,50.107086839333675
2021-10-26,50.438675859215294
2021-10-27,54.51655175886135
2021-10-28,56.23572654796682
2021-10-29,60.432094614277254
2021-10-30,50.60079454912421
2021-10-31,55.58679893919636
2021-11-01,54.379747065691795
2021-11-02,48.42955417250414
2021-11-03,54.34844075549445
2021-11-04,56.75090645175431
2021-11-05,55.374994814085746
2021-11-06,55.130627252097355
2021-11-07,51.98358620996904
2021-11-08,56.21030058273406
2021-11-09,55.282903828182846
2021-11-10,58.428961921149146
2021-11-11,59.805780490705004
2021-11-12,56.81695931714546
2021-11-13,56.53844045515338
2021-11-14,56.100657522143926
2021-11-15,51.19439442285289
2021-11-16,55.78591914242415
2021-11-17,56.3688215314472
2021-11-18,58.591416643975464
2021-11-19,61.490357490529675
2021-11-20,59.483882229975094
2021-11-21,55.42209344210733
2021-11-22,56.99340838577436
2021-11-23,53.24761019624476
2021-11-24,59.14460434428061
2021-11-25,61.60369422880283
2021-11-26,60.53867329500633
2021-11-27,60.34956413016092
2021-11-28,54.75606991449374
2021-11-29,57.64911422821286
2021-11-30,56.177991841188735
2021-12-01,58.01679845736181
2021-12-02,63.67617449791994
2021-12-03,60.9205936464315
2021-12-04,58.06243520722173
2021-12-05,55.33733451009556
2021-12-06,58.215300140022606
2021-12-07,55.19876695554365
2021-12-08,63.792954301532596
2021-12-09,58.64439020273004
2021-12-10,66.96093525136182
2021-12-11,62.548457155816806
2021-12-12,59.51222594198301
2021-12-13,57.176165843273715
2021-12-14,59.827953452493965
2021-12-15,61.48514901980913
2021-12-16,66.29856526027534
2021-12-17,65.08651137381003
2021-12-18,63.723039610234856
2021-12-19,60.280079359533595
2021-12-20,59.45905791757994
2021-12-21,60.95717764856521
2021-12-22,59.45657500804374
2021-12-23,62.71633588205981
2021-12-24,67.66923147559739
2021-12-25,65.09236511913434
2021-12-26,61.97073412256773
2021-12-27,60.94405986156212
2021-12-28,62.37347229108662
2021-12-29,63.136264523153564
2021-12-30,65.19675143504087
2021-12-31,67.91647424674079
2022-01-01,64.13703922368086
2022-01-02,64.4990704103037
2022-01-03,58.84624572721138
2022-01-04,65.08084109527049
2022-01-05,66.50484295220059
2022-01-06,68.60857089050612
2022-01-07,70.83224615343
2022-01-08,70.76538782741044
2022-01-09,67.05017711932645
2022-01-10,59.90639924260604
2022-01-11,61.79761871755699
2022-01-12,65.64140784329481
2022-01-13,69.47689167786731
2022-01-14,71.22682943754326
2022-01-15,67.30369654220763
2022-01-16,66.71146388694265
2022-01-17,63.389274727554024
2022-01-18,64.44068219317492
2022-01-19,65.3793744232271
2022-01-20,68.87425695112329
2022-01-21,68.77817574707657
2022-01-22,68.08715014030481
2022-01-23,69.72226643829924
2022-01-24,64.27129837785043
2022-01-25,72.19120570839361
2022-01-26,70.43439172726626
2022-01-27,72.33746011219797
2022-01-28,71.00357088521154
2022-01-29,72.66960937732837
2022-01-30,67.68482863177147
2022-01-31,67.6259453312663
2022-02-01,73.24883070278891
2022-02-02,70.44793191593381
2022-02-03,75.44839423165163
2022-02-04,72.48544844920488
2022-02-05,72.35967697089691
2022-02-06,73.52721692352597
2022-02-07,67.26605084903026
2022-02-08,72.87987015299831
2022-02-09,73.16982687981279
2022-02-10,73.12685650596534
2022-02-11,76.24594539707934
2022-02-12,75.45119630493583
2022-02-13,72.29249637931844
2022-02-14,66.42935009419013
2022-02-15,68.83679742376374
2022-02-16,72.28140311185575
2022-02-17,75.11079781884378
2022-02-18,77.21584880861244
2022-02-19,74.8401113040051
2022-02-20,69.3418083340663
2022-02-21,71.27857047617418
2022-02-22,100.44513361073133
2022-02-23,74.81319177760876
2022-02-24,78.32244648858705
2022-02-25,78.5273935786674
2022-02-26,76.27171763946768
2022-02-27,72.72420141607495
2022-02-28,68.0314653116978
2022-03-01,72.90138157361908
2022-03-02,74.90993892162203
2022-03-03,77.48756917323732
2022-03-04,75.0719616843385
2022-03-05,73.93935160113173
2022-03-06,75.70096318583577
2022-03-07,71.98624408376759
2022-03-08,74.09878682919442
2022-03-09,75.22634962942706
2022-03-10,77.66042356218735
2022-03-11,80.13972363672674
2022-03-12,75.68812234033705
2022-03-13,74.38655421080098
2022-03-14,71.721230848996
2022-03-15,72.42786136365024
2022-03-16,75.09295359178545
2022-03-17,78.56716136721982
2022-03-18,77.80792571173355
2022-03-19,79.71416802022384
2022-03-20,72.86761759326491
2022-03-21,72.71453767784793
2022-03-22,72.83978160356855
2022-03-23,79.00745019264734
2022-03-24,78.89792895130071
2022-03-25,81.19069490966203
2022-03-26,74.57270954021823
2022-03-27,75.5116392758577
2022-03-28,75.16772758578301
2022-03-29,74.16342774270242
2022-03-30,78.50346086252746
2022-03-31,77.70860256700215
2022-04-01,82.1633860142786
2022-04-02,82.33861405113859
2022-04-03,74.42813446864173
2022-04-04,72.6530083765034
2022-04-05,77.04044611548521
2022-04-06,79.645733309003
2022-04-07,77.79082750410436
2022-04-08,78.57697859502798
2022-04-09,77.2292226395663
2022-04-10,72.49622366290237
2022-04-11,71.71739387012452
2022-04-12,72.11548953889175
2022-04-13,74.92054178624679
2022-04-14,78.71623017895425
2022-04-15,79.81439516790914
2022-04-16,80.80203003322131
2022-04-17,73.0763461868112
2022-04-18,75.39103923028068
2022-04-19,73.54333783044926
2022-04-20,76.18468838081692
2022-04-21,79.94274486564149
2022-04-22,76.88815315637522
2022-04-23,78.23371002010047
2022-04-24,75.15416042100438
2022-04-25,74.13595505206479
2022-04-26,74.25888914135359
2022-04-27,80.88415830306865
2022-04-28,76.9884073862505
2022-04-29,77.72336305283682
2022-04-30,75.85549220423877
2022-05-01,73.3244577314201
2022-05-02,71.47186328934063
2022-05-03,75.63576031230912
2022-05-04,78.37349906951029
2022-05-05,76.6632566540914
2022-05-06,76.64361457757617
2022-05-07,77.549862844585
2022-05-08,72.81870215729464
2022-05-09,73.4829085367917
2022-05-10,73.11685014508566
2022-05-11,71.93735218367584
2022-05-12,80.31939097796972
2022-05-13,81.30320735805661
2022-05-14,74.76829394486995
2022-05-15,72.5185212036401
2022-05-16,72.14371618166395
2022-05-17,72.7192552336417
2022-05-18,75.60990081421527
2022-05-19,80.55363761970699
2022-05-20,89.65152792369273
2022-05-21,73.67662030036676
2022-05-22,69.80025745898415
2022-05-23,69.36098432952905
2022-05-24,71.22109760648152
2022-05-25,77.10535635928457
2022-05-26,74.70812437225646
2022-05-27,76.65008231886652
2022-05-28,74.42469804930914
2022-05-29,74.1075397149503
2022-05-30,75.03638159682112
2022-05-31,69.37339191691368
2022-06-01,71.673539249421
2022-06-02,76.9565432726289
2022-06-03,76.6801617925367
2022-06-04,77.25413280390929
2022-06-05,71.99139299680427
2022-06-06,68.34663548157592
2022-06-07,70.6893748021368
2022-06-08,73.93330992773045
2022-06-09,75.56353846183839
2022-06-10,75.37646910605771
2022-06-11,74.73112372323834
2022-06-12,72.19102478578408
2022-06-13,70.8506046548879
2022-06-14,69.81905352051011
2022-06-15,70.38807059135836
2022-06-16,73.21557674755068
2022-06-17,75.76802347437155
2022-06-18,69.9508365776844
2022-06-19,69.57090455479126
2022-06-20,66.27526753673565
2022-06-21,67.54966105572113
2022-06-22,72.24497385459962
2022-06-23,72.26568455264248
2022-06-24,72.40513860738368
2022-06-25,67.81852900660991
2022-06-26,69.27622341287399
2022-06-27,67.30004941807141
2022-06-28,70.7631477728649
2022-06-29,68.01466586013943
2022-06-30,71.26197950500331
2022-07-01,71.74962107285391
2022-07-02,72.63048780799261
2022-07-03,66.52957331560208
2022-07-04,65.50303698494994
2022-07-05,66.58816579837097
2022-07-06,67.93935345397814
2022-07-07,68.867259720131
2022-07-08,70.57637365112518
2022-07-09,70.56143294254635
2022-07-10,63.6073262146265
2022-07-11,64.15308548236315
2022-07-12,62.916598065461805
2022-07-13,68.90336435991391
2022-07-14,65.66391148343851
2022-07-15,68.02388333969623
2022-07-16,68.12585316267266
2022-07-17,67.75274191383602
2022-07-18,62.721408989316444
2022-07-19,62.17697830647443
2022-07-20,69.25124372952283
2022-07-21,64.79538182432618
